央视频道,#genre#
CCTV12超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv12hd/51/index.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=699004&netType=0&sid=5501083627&pid=2028597139&timestamp=20260805062106&Channel_ID=0116_2600034600-99000-201600010090894&ProgramID=673168185&ParentNodeID=-99&assertID=5501083627&client_ip=183.240.37.202&SecurityKey=20260805062106&promotionId=&mvid=5102910389&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=de36d53dfc8691cb8300a24aab4f8c61&sv=10004&ct=android
CCTV13超清,http://txycdn5.video.qq.com/1369932002.m3u8?time=1785826390&from=player&cdn=tcloud&sdtfrom=v401010931632&platform=4010603&butype=31&HLSP2P=1&vkey=nvkey_AQQgIATzo_V73qSc3QKKy2Z2rqDSV-YYGR54z3Hf1ilIcz0CEP0tYU0JbhAzux2nvG0YhR8BcF7iP6Io_lTWZlMH4BmkXq4MGz1sHRxUOVouhe20GDAlxEnPzFprzkQRul100y02_0kxLNrBPhKUpiFIqWIKBuKj9oF6cm6r48PT6n7PySEi3OhMOV5wuZhzV6IB0RonYApSMnfJsZoi0NS7l3F9Z6wW0wfOGOW7s6gWoo-0XU4iRD3nTakocfXZRwuQ_5xN1Wi3oLQkIoyH9FpexTLiDJyuiWjrpQexY9mPfVHQuhPuig5HzOPIKXan_Y0KTF3WuggGHgxEJFTWR_vcxUfgxxCfihFH-jbj61IuUOS5AQmoSHhYfLGReCSf1eKcr2GKUIqaQfeiRvn8QC_pm7TOFaFvJQKVv8-SkMKG6_J0n_JqLXbMN_sllWj0rgwxIcz2ZuthgPM_GhPxMBesrxwrd_WtnzaMfqh5BikesK16iknejjCTKw6DDUDScT2RWi8J8qAHV06P7LuZjq0LLa4EfQGSDfoYFIzpLiTzkt_DNRTg&drmtype=0
CCTV14超清,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/cctv14hd/2000/01.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=699004&netType=0&sid=5500212875&pid=2028597139&timestamp=20260805062036&Channel_ID=0116_2600034600-99000-201600010055997&ProgramID=624878440&ParentNodeID=-99&assertID=5500212875&client_ip=183.240.37.201&SecurityKey=20260805062036&promotionId=&mvid=5100001697&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=2be1ee59bd00d5e8e12c11d36d6b697e&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b995e8fe4d9e3a261d9313529b86270c
CCTV15超清,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv15hd/51/01.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20260805062005&Channel_ID=0116_2600034600-99000-201600010033397&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=183.240.37.201&SecurityKey=20260805062005&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=e5aab3f5d7f73acc874265ec879e88b7&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=fb5f06fced5c4e6440d028355b196929
CCTV16超清,http://38.75.136.137:98/gslb/dsdqpub/cctv16hd.m3u8?auth=testpub
CCTV17超清,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/20200324/cctv17hd/51/01.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=699004&netType=0&sid=5501083631&pid=2028597139&timestamp=20260805061904&Channel_ID=0116_2600034600-99000-201600010088081&ProgramID=673168256&ParentNodeID=-99&assertID=5501083631&client_ip=183.240.37.200&SecurityKey=20260805061904&promotionId=&mvid=5102910396&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=cdf91fc61d77c4e6bd3882c4501a19b4&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3c47e72c99457a6417dfcae79e3fe3f9
CCTV5+超清,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/cctv5plusnew/1200/01.m3u8?msisdn=eea58264fc4ee4984a30558bf1bb7a6f&mdspid=&spid=699004&netType=0&sid=5500516288&pid=2028597139&timestamp=20260805063122&Channel_ID=0116_2600034600-99000-201600010084236&ProgramID=641886773&ParentNodeID=-99&assertID=5500516288&client_ip=120.232.211.238&SecurityKey=20260805063122&promotionId=&mvid=5102048803&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=a5d72307e01a523b3734284f96a593cb&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=b4409d27f34da562873efe531a0cb2aa
湖南卫视超清,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视超清,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-2500/01.m3u8?&HlsSubType=&encrypt=
湖南卫视超清,https://hlsbkmgsplive.miguvideo.com/wd-hunanhd-1200/01.m3u8?&HlsSubType=&encrypt=
浙江卫视超清,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8
浙江卫视超清,http://ali-xwl.cztv.com/live/channel01720Plxw.m3u8
江苏卫视超清,http://hlszymgsplive.miguvideo.com:8080/wd_r2/cctv/jiangsuhd/1200/01.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=699067&netType=0&sid=5500199408&pid=2028597139&timestamp=20260805061702&Channel_ID=0116_2600034600-99000-201600010073601&ProgramID=623899368&ParentNodeID=-99&assertID=5500199408&client_ip=183.240.37.196&SecurityKey=20260805061702&promotionId=&mvid=5100156802&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=cea8b1da314478b4f91963fa776222d3&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=af06515e0f0ea3fa6169b5af293388f9
江苏卫视超清,https://hlsbkmgsplive.miguvideo.com/migu/kailu/jswshd265/55/20200407/01.m3u8?&HlsSubType=&encrypt=
北京卫视超清,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/bjws/51/20251127/01.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=600697&netType=0&sid=5910022306&pid=2028597139&timestamp=20260805061732&Channel_ID=0116_2600034600-99000-201600010099082&ProgramID=630287636&ParentNodeID=-99&assertID=5910022306&client_ip=183.240.37.198&SecurityKey=20260805061732&promotionId=&mvid=5101042960&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=771f9260eadaee3bc75aa3baefcc4544&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=05c0bbad4035cd3e7babfd64a8b9a470
深圳卫视超清,http://139.227.21.22:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视超清,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
湖北卫视超清,http://hlszymgsplive.miguvideo.com:8080/wd_r2/2018/ocn/hubeiwshd/2000/01.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=600633&netType=0&sid=5910022163&pid=2028597139&timestamp=20260805061631&Channel_ID=0116_2600034600-99000-201600010033944&ProgramID=947472496&ParentNodeID=-99&assertID=5910022163&client_ip=183.240.37.194&SecurityKey=20260805061631&promotionId=&mvid=5900004355&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=e2c74e8633116848b53d9cd8b21ebb64&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=055089d62c10a0d1d80d47362d627447
广东卫视超清,http://hlszymgsplive.miguvideo.com:8080/migu/kailu/gdwshd265/54/20200407/01.m3u8?msisdn=05d613cae45562a9fadabb01850c4245&mdspid=&spid=699054&netType=0&sid=2202428795&pid=2028597139&timestamp=20260805063520&Channel_ID=0116_2600034600-99000-201600010001569&ProgramID=608831231&ParentNodeID=-99&assertID=2202428795&client_ip=120.232.211.245&SecurityKey=20260805063520&promotionId=&mvid=2202428795&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h265&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=95caa8b2029127eb4ec7b5da4f7ad515&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8740d5d75405cb1f75eaa90352af5363
天津卫视超清,http://38.75.136.137:98/gslb/dsdqpub/tjwshd.m3u8?auth=testpub
山东卫视超清,https://hlsbkmgsplive.miguvideo.com/wd_r4/yg/shandongwshd/3000/01.m3u8?&HlsSubType=&encrypt=
山东卫视超清,https://hlsbkmgsplive.miguvideo.com/wd-shandonghd-1200/01.m3u8?&HlsSubType=&encrypt=
东方卫视超清,http://hlsztemgsplive.miguvideo.com:8080/wd_r4/dfl/dongfangwshd/1200/index.m3u8?msisdn=e8583bee17aa5e2a4b271eaba579d01e&mdspid=&spid=600697&netType=0&sid=5910022185&pid=2028597139&timestamp=20260805061803&Channel_ID=0116_2600034600-99000-201600010090316&ProgramID=651632648&ParentNodeID=-99&assertID=5910022185&client_ip=183.240.37.198&SecurityKey=20260805061803&promotionId=&mvid=5100043384&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=32a1e358a8af0f816f7465d5bdde85d2&sv=10004&ct=android
辽宁卫视超清,https://hlsbkmgsplive.miguvideo.com/migu/kailu/lnwshd265/54/20200407/01.m3u8?&HlsSubType=&encrypt=
重庆卫视超清,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub
东南卫视超清,http://hlsztemgsplive.miguvideo.com:8080/migu/kailu/dongnanws/57/20230724/01.m3u8?msisdn=555426819c4e788655054bf519a4d8cb&mdspid=&spid=600717&netType=0&sid=5910022182&pid=2028597139&timestamp=20260805044201&Channel_ID=0116_2600037000-99000-200300220100002&ProgramID=849116810&ParentNodeID=-99&assertID=5910022182&client_ip=117.140.169.67&SecurityKey=20260805044201&promotionId=&mvid=5900006229&mcid=500020&playurlVersion=ZQ-A1-9.8.0-SNAPSHOT&userid=145532621&jmhm=555426819c4e788655054bf519a4d8cb&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&mtv_session=2192e70f3d20dafbd047fc5a3b024f05&sv=10004&ct=android&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=af649bf48322d1d48c8b426c79cf322f
东南卫视超清,https://hlsbkmgsplive.miguvideo.com/migu/kailu/dongnanws/51/20230724/01.m3u8?&HlsSubType=&encrypt=
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
湖南卫视4K,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
浙江卫视4K,http://ali-xwl.cztv.com/live/channel4k2160p.m3u8
